id,food_group_id,type,name,detail
9860,10,Pork, cured,"bacon, cooked, baked"
9861,10,Pork, cured,"bacon, cooked, microwaved"
9862,10,Pork, cured,"bacon, pre-sliced, cooked, pan-fried"
9863,10,Pork, fresh,"variety meats and by-products, stomach, cooked, simmered"
9864,10,Pork, bacon,"rendered fat, cooked"
9865,10,Pork, cured,"ham -- water added, rump, bone-in, separable lean only, heated, roasted"
9866,10,Pork, cured,"ham -- water added, rump, bone-in, separable lean only, unheated"
9867,10,Pork, cured,"ham -- water added, shank, bone-in, separable lean only, heated, roasted"
9868,10,Pork, cured,"ham -- water added, slice, bone-in, separable lean only, heated, pan-broil"
9869,10,Pork, cured,"ham and water product, slice, bone-in, separable lean only, heated, pan-broil"
9870,10,Pork, cured,"ham and water product, slice, boneless, separable lean only, heated, pan-broil"
9871,10,Pork, cured,"ham and water product, whole, boneless, separable lean only, heated, roasted"
9872,10,Pork, cured,"ham and water product, whole, boneless, separable lean only, unheated"
9873,10,Pork, cured,"ham with natural juices, rump, bone-in, separable lean only, heated, roasted"
9874,10,Pork, cured,"ham with natural juices, shank, bone-in, separable lean only, heated, roasted"
9875,10,Pork, cured,"ham with natural juices, slice, bone-in, separable lean only, heated, pan-broil"
9876,10,Pork, cured,"ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted"
9877,10,Pork, cured,"ham and water product, rump, bone-in, separable lean only, heated, roasted"
9878,10,Pork, cured,"ham -- water added, slice, boneless, separable lean only, heated, pan-broil"
9879,10,Pork, cured,"ham -- water added, whole, boneless, separable lean only, heated, roasted"
9880,10,Pork, cured,"ham -- water added, whole, boneless, separable lean only, unheated"
9881,10,Pork, cured,"ham and water product, shank, bone-in, separable lean only, heated, roasted"
9882,10,Pork, cured,"ham with natural juices, slice, boneless, separable lean only, heated, pan-broil"
9883,10,Pork, cured,"ham with natural juices, whole, boneless, separable lean only, heated, roasted"
9884,10,Pork, cured,"ham with natural juices, whole, boneless, separable lean only, unheated"
9885,10,Pork, cured,"ham -- water added, shank, bone-in, separable lean only, unheated"
9886,10,Pork, cured,"ham -- water added, slice, bone-in, separable lean only, unheated"
9887,10,Pork, cured,"ham and water product, rump, bone-in, separable lean only, unheated"
9888,10,Pork, cured,"ham and water product, slice, bone-in, separable lean only, unheated"
9889,10,Pork, cured,"ham and water product, shank, bone-in, unheated, separable lean only"
9890,10,Pork, cured,"ham with natural juices, rump, bone-in, separable lean only, unheated"
9891,10,Pork, cured,"ham with natural juices, shank, bone-in, separable lean only, unheated"
9892,10,Pork, cured,"ham with natural juices, slice, bone-in, separable lean only, unheated"
9893,10,Pork, cured,"ham with natural juices, spiral slice, boneless, separable lean only, unheated"
9894,10,Pork, cured,"ham, separable fat, boneless, heated"
9895,10,Pork, cured,"ham, separable fat, boneless, unheated"
9898,10,Pork, pickled pork hocks,
9899,10,Pork, cured,"ham, slice, bone-in, separable lean only, heated, pan-broil"
9900,10,Pork, cured,"ham with natural juices, whole, boneless, separable lean and fat, unheated"
9901,10,Pork, cured,"ham with natural juices, spiral slice, boneless, separable lean and fat, unheated"
9902,10,Pork, cured,"ham with natural juices, slice, bone-in, separable lean and fat, unheated"
9903,10,Pork, cured,"ham with natural juices, shank, bone-in, separable lean and fat, unheated"
9904,10,Pork, cured,"ham with natural juices, rump, bone-in, separable lean and fat, unheated"
9905,10,Pork, cured,"ham and water product, whole, boneless, separable lean and fat, unheated"
9906,10,Pork, cured,"ham and water product, slice, bone-in, separable lean and fat, unheated"
9907,10,Pork, cured,"ham and water product, shank, bone-in, separable lean and fat, unheated"
9908,10,Pork, cured,"ham and water product, rump, bone-in, separable lean and fat, unheated"
9909,10,Pork, cured,"ham -- water added, whole, boneless, separable lean and fat, unheated"
9910,10,Pork, cured,"ham -- water added, slice, bone-in, separable lean and fat, unheated"
9911,10,Pork, cured,"ham -- water added, shank, bone-in, separable lean and fat, unheated"
9912,10,Pork, cured,"ham -- water added, rump, bone-in, separable lean and fat, unheated"
9913,10,Pork, cured,"ham -- water added, rump, bone-in, separable lean and fat, heated, roasted"
9914,10,Pork, cured,"ham -- water added, shank, bone-in, separable lean and fat, heated, roasted"
9915,10,Pork, cured,"ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil"
9916,10,Pork, cured,"ham -- water added, slice, boneless, separable lean and fat, heated, pan-broil"
9917,10,Pork, cured,"ham -- water added, whole, boneless, separable lean and fat, heated, roasted"
9918,10,Pork, cured,"ham and water product, rump, bone-in, separable lean and fat, heated, roasted"
9919,10,Pork, cured,"ham and water product, shank, bone-in, separable lean and fat, heated, roasted"
9920,10,Pork, cured,"ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil"
9921,10,Pork, cured,"ham and water product, slice, boneless, separable lean and fat, heated, pan-broil"
9922,10,Pork, cured,"ham and water product, whole, boneless, separable lean and fat, heated, roasted"
9923,10,Pork, cured,"ham with natural juices, rump, bone-in, separable lean and fat, heated, roasted"
9924,10,Pork, cured,"ham with natural juices, shank, bone-in, separable lean and fat, heated, roasted"
9925,10,Pork, cured,"ham with natural juices, slice, bone-in, separable lean and fat, heated, pan-broil"
9926,10,Pork, cured,"ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil"
9927,10,Pork, cured,"ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted"
9928,10,Pork, cured,"ham with natural juices, whole, boneless, separable lean and fat, heated, roasted"
9929,10,Pork, cured,"ham, rump, bone-in, separable lean and fat, heated, roasted"
9931,10,Pork, cured,"ham, rump, bone-in, separable lean only, heated, roasted"
9932,10,Pork, cured,"ham, rump, bone-in, separable lean only, unheated"
9933,10,Pork, cured,"ham, shank, bone-in, separable lean only, heated, roasted"
9934,10,Pork, cured,"ham, shank, bone-in, separable lean only, unheated"
9935,10,Pork, cured,"ham, shank, bone-in, separable lean and fat, heated, roasted"
9936,10,Pork, cured,"ham, shank, bone-in, separable lean and fat, unheated"
9937,10,Pork, cured,"ham, slice, bone-in, separable lean and fat, heated, pan-broil"
9938,10,Pork, cured,"ham, slice, bone-in, separable lean only, unheated"
9939,10,Pork, cured,"ham, slice, bone-in, separable lean and fat, unheated"
9940,10,Pork, fresh,"spareribs, separable lean and fat, cooked, roasted"
9942,10,Pork, fresh,"enhanced, composite of separable fat, raw"
9943,10,Pork, fresh,"enhanced, loin, tenderloin, separable lean only, cooked, roasted"
9944,10,Pork, fresh,"enhanced, loin, tenderloin, separable lean only, raw"
9945,10,Pork, fresh,"enhanced, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised"
9946,10,Pork, fresh,"enhanced, shoulder, (Boston butt), blade (steaks), separable lean only, raw"
9947,10,Pork, fresh,"enhanced, loin, top loin (chops), boneless, separable lean only, cooked, broiled"
9948,10,Pork, fresh,"enhanced, loin, top loin (chops), boneless, separable lean only, raw"
9949,10,Pork, fresh,"enhanced, loin, top loin (chops), boneless, separable lean and fat, raw"
9950,10,Pork, fresh,"enhanced, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled"
9951,10,Pork, fresh,"enhanced, loin, tenderloin, separable lean and fat, raw"
9952,10,Pork, fresh,"enhanced, loin, tenderloin, separable lean and fat, cooked, roasted"
9953,10,Pork, fresh,"enhanced, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw"
9954,10,Pork, fresh,"enhanced, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised"
9955,10,Pork, cured,"ham, rump, bone-in, separable lean and fat, unheated"
9956,10,Pork, loin,"leg cap steak, boneless, separable lean and fat, cooked, broiled"
9957,10,Pork, Leg Cap Steak,"boneless, separable lean and fat, raw"
9958,10,Pork, Shoulder breast,"boneless, separable lean and fat, raw"
9959,10,Pork, Shoulder breast,"boneless, separable lean and fat, cooked, broiled"
9960,10,Pork, shoulder,"petite tender, boneless, separable lean and fat, cooked, broiled"
9961,10,Pork, Shoulder petite tender,"boneless, separable lean and fat, raw"
9962,10,Pork, Leg sirloin tip roast,"boneless, separable lean and fat, cooked, braised"
9963,10,Pork, Leg sirloin tip roast,"boneless, separable lean and fat, raw"
9972,10,Pork, ground,"84% lean / 16% fat, raw"
9973,10,Pork, ground,"96% lean / 4% fat, raw"
9974,10,Pork, ground,"72% lean / 28% fat, cooked, crumbles"
9975,10,Pork, ground,"84% lean / 16% fat, cooked, crumbles"
9976,10,Pork, ground,"96% lean / 4% fat, cooked, crumbles"
9977,10,Pork, ground,"72% lean / 28% fat, cooked, pan-broiled"
9978,10,Pork, ground,"84% lean / 16% fat, cooked, pan-broiled"
9979,10,Pork, ground,"96% lean / 4% fat, cooked, pan-broiled"
9980,10,Pork loin, fresh,"backribs, bone-in, raw, lean only"
9981,10,Pork loin, fresh,"backribs, bone-in, cooked-roasted, lean only"
9982,10,Pork, fresh,"loin, blade (chops or roasts), boneless, separable lean only, raw"
9983,10,Pork, fresh,"loin, blade (roasts), boneless, separable lean only, cooked, roasted"
9984,10,Pork, fresh,"loin, blade (chops), boneless, separable lean only, boneless, cooked, broiled"
9985,10,Pork, fresh,"loin, country-style ribs, separable lean only, boneless, cooked, broiled"
9986,10,Pork, fresh,"loin, country-style ribs, separable lean only, bone-in, cooked, broiled"
9987,10,Pork, fresh,"loin, country-style ribs, separable lean only, boneless, cooked, roasted"
9988,10,Pork, fresh,"blade, (chops), boneless, separable lean and fat, cooked, broiled"
9989,10,Pork, fresh,"loin, blade (chops or roasts), boneless, separable lean and fat only, raw"
9990,10,Pork, fresh,"loin, blade (roasts), boneless, separable lean and fat, cooked, roasted"
9991,10,Pork, fresh,"loin, country-style ribs, separable lean and fat, boneless, cooked, broiled"
9992,10,Pork, fresh,"loin, country-style ribs, separable lean and fat, bone-in, cooked, broiled"
9993,10,Pork, fresh,"loin, country-style ribs, separable lean and fat, boneless, cooked, roasted"
9994,10,Bacon, pre-sliced,"reduced/low sodium, unprepared"
9998,10,Canadian bacon, cooked,pan-fried
10001,11,Alfalfa seeds, sprouted,raw
10003,11,Amaranth leaves, raw,
10004,11,Amaranth leaves, cooked,"boiled, drained, without salt"
10005,11,Arrowhead, raw,
10006,11,Arrowhead, cooked,"boiled, drained, without salt"
10007,11,Artichokes, (globe or french),raw
10008,11,Artichokes, (globe or french),"cooked, boiled, drained, without salt"
10009,11,Artichokes, (globe or french),"frozen, unprepared"
10010,11,Artichokes, (globe or french),"frozen, cooked, boiled, drained, without salt"
10011,11,Asparagus, raw,
10012,11,Asparagus, cooked,"boiled, drained"
10013,11,Asparagus, canned,"regular pack, solids and liquids"
10015,11,Asparagus, canned,drained solids
10018,11,Asparagus, frozen,unprepared
10019,11,Asparagus, frozen,"cooked, boiled, drained, without salt"
